time,open,high,low,close,vwap,volume,count
2026-08-03 20:00:00,63808.5,63953.1,63711.3,63735.9,63820.2,74.76962308,1948
2026-08-03 21:00:00,63735.9,63735.9,63497.4,63542.9,63633.8,36.61924221,2316
2026-08-03 22:00:00,63535.0,63600.0,63346.1,63550.9,63467.8,35.98200613,1934
2026-08-03 23:00:00,63551.0,63557.2,63401.8,63461.7,63457.5,122.03825869,2006
2026-08-04 00:00:00,63461.8,63525.2,63270.3,63288.9,63413.5,90.02601523,2719
2026-08-04 01:00:00,63289.0,63849.8,63288.9,63776.2,63573.6,50.7883008,2233
2026-08-04 02:00:00,63776.3,63888.1,63617.6,63760.5,63761.1,25.26605354,1941
2026-08-04 03:00:00,63760.5,63791.3,63595.2,63735.8,63725.4,7.93926692,915
2026-08-04 04:00:00,63733.9,64183.5,63695.0,63975.9,64030.6,48.71006205,1596
2026-08-04 05:00:00,63975.9,64000.8,63739.7,63743.2,63821.1,20.51655606,1139
2026-08-04 06:00:00,63749.3,63792.9,63600.4,63610.6,63689.7,17.68696747,1006
2026-08-04 07:00:00,63610.6,63692.2,63452.7,63627.7,63581.8,23.17176417,964
2026-08-04 08:00:00,63627.7,63681.9,63503.8,63521.3,63542.7,15.88622208,923
2026-08-04 09:00:00,63521.3,63543.0,63450.0,63523.8,63512.9,25.7489343,1072
2026-08-04 10:00:00,63523.9,63769.6,63400.0,63697.7,63592.5,32.16227276,1355
2026-08-04 11:00:00,63697.8,63892.0,63646.5,63861.1,63741.7,27.29061466,1481
2026-08-04 12:00:00,63861.1,63971.0,63728.5,63845.7,63857.8,81.57441643,1868
2026-08-04 13:00:00,63836.8,64018.6,63597.5,63610.8,63865.7,192.81025906,3288
2026-08-04 14:00:00,63616.6,64126.2,63551.8,64075.6,63947.1,96.9034769,4040
2026-08-04 15:00:00,64067.1,64159.9,63765.6,64080.1,64050.1,71.50641698,2551
2026-08-04 16:00:00,64080.1,64080.1,63860.4,63899.7,63941.1,45.62232763,2443
2026-08-04 17:00:00,63899.7,64120.0,63843.7,63930.3,64026.6,37.99892385,1953
2026-08-04 18:00:00,63930.3,64370.0,63930.2,64255.6,64238.6,78.59303686,3054
2026-08-04 19:00:00,64255.7,64349.0,64167.5,64181.8,64277.6,116.52662671,2381
2026-08-04 20:00:00,64175.7,64350.0,63936.3,64297.9,64179.7,100.01306979,2456
2026-08-04 21:00:00,64297.9,64297.9,64128.1,64149.8,64193.8,22.30012018,1511
2026-08-04 22:00:00,64149.9,64253.9,64093.3,64220.0,64200.2,23.85937401,1384
2026-08-04 23:00:00,64220.0,64464.9,64041.6,64053.7,64293.5,37.04924399,1935
2026-08-05 00:00:00,64053.7,64135.7,63936.1,63941.1,63984.8,39.47103341,1709
2026-08-05 01:00:00,63941.1,64288.0,63901.1,64276.8,64111.4,12.98008609,1670
2026-08-05 02:00:00,64276.9,64442.4,64276.8,64314.5,64373.6,31.61421081,1931
2026-08-05 03:00:00,64314.5,64391.6,64003.2,64126.8,64133.1,25.01296368,1538
2026-08-05 04:00:00,64126.8,64160.2,64045.3,64115.7,64089.6,14.97045659,911
2026-08-05 05:00:00,64115.7,64472.8,64115.6,64275.8,64271.3,29.34366785,1354
2026-08-05 06:00:00,64275.8,64317.9,64186.0,64199.9,64251.7,9.976912,865
2026-08-05 07:00:00,64199.9,64223.3,63952.9,64105.0,64058.9,22.00050931,1273
2026-08-05 08:00:00,64105.9,64229.7,64050.3,64063.0,64126.3,18.11195202,1108
2026-08-05 09:00:00,64063.0,64147.6,64056.6,64096.6,64101.6,6.65206363,703
2026-08-05 10:00:00,64096.7,64173.4,63969.0,64004.3,64075.6,15.30986897,1195
2026-08-05 11:00:00,64004.3,64075.0,63991.0,64015.2,64027.9,22.08172877,1518
2026-08-05 12:00:00,64015.3,64500.0,63998.2,64277.8,64280.7,85.72711386,2781
2026-08-05 13:00:00,64272.3,64349.6,63823.0,64349.6,64097.9,108.47006785,3901
2026-08-05 14:00:00,64349.6,64511.8,64246.1,64429.0,64416.6,95.67771844,3660
2026-08-05 15:00:00,64429.0,64695.4,64332.2,64332.3,64520.2,102.28120842,3550
2026-08-05 16:00:00,64332.3,64700.0,64332.3,64606.9,64590.4,53.2938973,3213
2026-08-05 17:00:00,64607.0,64719.0,64484.1,64711.8,64608.2,53.7755243,2066
2026-08-05 18:00:00,64711.8,64770.0,64604.3,64745.8,64705.7,187.93171841,4510
2026-08-05 19:00:00,64745.8,64882.8,64730.5,64790.9,64827.2,133.29306508,2963
2026-08-05 20:00:00,64791.0,64954.6,64754.0,64781.8,64859.1,85.37500393,3197
2026-08-05 21:00:00,64778.6,64781.1,64604.0,64675.2,64686.8,49.25078815,2027
2026-08-05 22:00:00,64675.2,64722.7,64590.0,64590.1,64637.5,29.97444236,1754
2026-08-05 23:00:00,64590.1,64692.1,64527.5,64599.2,64598.9,17.44793069,1229
2026-08-06 00:00:00,64599.3,64647.2,64512.1,64595.5,64588.3,17.16305231,1576
2026-08-06 01:00:00,64595.5,64602.1,64442.5,64526.1,64516.3,27.18997951,1586
2026-08-06 02:00:00,64526.1,64584.5,64372.6,64515.3,64470.6,28.2805815,1407
2026-08-06 03:00:00,64515.4,64515.4,64427.9,64460.3,64473.7,7.78531817,1042
2026-08-06 04:00:00,64460.9,64668.8,64436.0,64668.4,64594.8,12.02218779,1061
2026-08-06 05:00:00,64668.4,64936.4,64668.4,64838.9,64895.1,88.81645005,1327
2026-08-06 06:00:00,64839.1,64848.2,64683.7,64782.9,64768.4,8.26901225,1035
2026-08-06 07:00:00,64783.0,64879.3,64725.0,64756.5,64775.0,17.05491948,751
2026-08-06 08:00:00,64756.5,64915.8,64689.7,64875.9,64794.0,18.08713986,957
2026-08-06 09:00:00,64876.0,64876.0,64572.0,64613.0,64684.1,19.1192333,1193
2026-08-06 10:00:00,64613.1,64621.8,64523.1,64548.3,64558.3,12.32331688,1093
2026-08-06 11:00:00,64549.0,64582.8,64440.5,64535.0,64541.8,28.64942699,1382
2026-08-06 12:00:00,64535.0,64567.2,64324.3,64360.3,64426.4,24.15557711,1908
2026-08-06 13:00:00,64360.4,64444.9,64100.9,64363.7,64240.5,138.94044208,4032
2026-08-06 14:00:00,64363.7,64760.7,64288.7,64707.0,64506.1,126.23889332,3234
2026-08-06 15:00:00,64707.0,64929.4,64566.6,64573.6,64756.1,67.97842978,3379
2026-08-06 16:00:00,64573.6,64715.3,64535.3,64675.9,64607.2,34.99484224,2507
2026-08-06 17:00:00,64676.0,64769.5,64484.6,64557.2,64607.7,57.67061044,1990
2026-08-06 18:00:00,64557.3,64557.3,64326.6,64358.1,64410.2,39.48147316,1742
2026-08-06 19:00:00,64357.1,64411.9,64318.9,64401.7,64367.0,36.06033871,1763
2026-08-06 20:00:00,64401.7,64475.6,64390.0,64391.2,64431.2,114.24365893,1856
2026-08-06 21:00:00,64391.2,64461.9,64355.1,64386.7,64398.6,17.43036603,1383
2026-08-06 22:00:00,64386.7,64403.4,64270.6,64300.1,64311.9,26.27382396,1500
2026-08-06 23:00:00,64300.1,64308.2,64134.0,64259.2,64233.6,15.92126551,1588
2026-08-07 00:00:00,64267.1,64340.0,64168.0,64258.0,64226.6,15.8282008,1562
2026-08-07 01:00:00,64258.0,64412.5,64236.0,64363.6,64338.4,26.59601527,1546
2026-08-07 02:00:00,64363.7,64469.0,64207.2,64356.1,64349.9,24.15311403,1377
2026-08-07 03:00:00,64356.1,64356.1,64215.7,64230.3,64284.1,7.37709446,963
2026-08-07 04:00:00,64230.4,64300.0,64114.3,64190.6,64202.4,10.59111231,1126
2026-08-07 05:00:00,64190.7,64326.1,64119.5,64281.2,64174.4,5.32461906,876
2026-08-07 06:00:00,64280.1,64400.0,64230.6,64248.3,64286.2,10.26699756,1091
2026-08-07 07:00:00,64248.3,64366.9,64208.5,64269.5,64275.6,19.74467712,866
2026-08-07 08:00:00,64269.5,64610.0,64250.1,64544.9,64452.6,40.38837809,1477
2026-08-07 09:00:00,64545.0,64894.3,64545.0,64786.1,64773.2,36.54517795,1563
2026-08-07 10:00:00,64786.1,64845.5,64722.5,64827.8,64796.0,178.78054113,1036
2026-08-07 11:00:00,64827.9,65148.1,64827.9,64974.0,64968.7,126.48322341,1993
2026-08-07 12:00:00,64974.0,65322.2,64950.0,65236.2,65143.4,145.83866279,3610
2026-08-07 13:00:00,65236.3,65289.1,64950.0,64950.3,65161.9,80.01906421,3471
2026-08-07 14:00:00,64950.4,65216.0,64747.2,64902.8,64971.1,89.88041729,3917
2026-08-07 15:00:00,64904.1,65076.9,64845.6,64860.4,64935.8,77.9015316,2583
2026-08-07 16:00:00,64860.5,65029.9,64742.0,64742.6,64878.0,58.77773504,2184
2026-08-07 17:00:00,64742.6,64774.3,64479.4,64715.1,64629.9,70.81864083,2554
2026-08-07 18:00:00,64715.1,64828.8,64638.0,64671.5,64696.3,60.17050759,1882
2026-08-07 19:00:00,64674.5,64975.2,64674.5,64914.0,64845.3,56.0765126,2477
2026-08-07 20:00:00,64914.2,64987.7,64905.1,64930.9,64929.2,24.70359494,1817
2026-08-07 21:00:00,64931.4,65043.6,64901.0,64901.0,64966.3,119.54554527,1595
2026-08-07 22:00:00,64901.1,64913.9,64811.0,64846.4,64865.4,32.90314379,1272
2026-08-07 23:00:00,64846.4,64887.2,64845.1,64886.1,64858.7,8.36703517,876
2026-08-08 00:00:00,64886.2,64921.4,64800.0,64884.6,64863.4,16.28732688,1102
2026-08-08 01:00:00,64886.4,64928.3,64858.2,64877.7,64873.7,36.8007526,853
2026-08-08 02:00:00,64877.8,64923.7,64862.0,64886.4,64878.3,3.56906421,896
2026-08-08 03:00:00,64886.4,65000.0,64874.9,64980.1,64995.1,70.86742508,1053
2026-08-08 04:00:00,64980.1,65000.0,64926.9,64963.0,64973.6,22.19558736,694
2026-08-08 05:00:00,64963.0,64985.0,64950.1,64959.6,64965.4,5.41864665,553
2026-08-08 06:00:00,64959.6,64969.0,64923.2,64965.8,64937.8,11.73603733,652
2026-08-08 07:00:00,64965.8,64967.6,64913.9,64914.0,64943.7,3.53854445,515
2026-08-08 08:00:00,64914.0,64957.9,64913.9,64956.2,64939.2,8.90608502,627
2026-08-08 09:00:00,64956.2,65000.0,64956.1,64957.1,64972.4,4.45192531,570
2026-08-08 10:00:00,64957.1,64980.0,64957.0,64974.5,64964.5,2.53317881,470
2026-08-08 11:00:00,64974.5,64974.5,64908.9,64919.1,64929.6,9.70898425,639
2026-08-08 12:00:00,64919.1,64996.6,64878.2,64963.6,64943.4,6.81438483,904
2026-08-08 13:00:00,64963.7,64981.6,64960.4,64974.3,64967.9,8.34707398,855
2026-08-08 14:00:00,64974.3,65141.9,64974.2,65081.5,65046.1,69.50157315,1507
2026-08-08 15:00:00,65081.6,65109.2,65011.1,65049.9,65066.1,16.21561161,1281
2026-08-08 16:00:00,65049.9,65077.3,64991.5,65036.4,65041.0,23.64483252,1658
2026-08-08 17:00:00,65036.4,65093.3,65032.3,65072.3,65067.2,24.13496092,1412
2026-08-08 18:00:00,65072.3,65082.6,64980.1,64994.4,65043.1,18.49928794,1089
2026-08-08 19:00:00,64994.5,65032.0,64969.1,65032.0,64989.5,5.96298222,830
2026-08-08 20:00:00,65032.0,65032.1,65021.2,65025.5,65025.4,4.85281025,692
2026-08-08 21:00:00,65025.5,65030.7,64959.2,64963.3,64994.0,7.40399782,956
2026-08-08 22:00:00,64963.3,64985.1,64891.9,64893.6,64929.0,19.48883074,1044
2026-08-08 23:00:00,64893.6,64918.0,64885.3,64901.1,64891.9,8.10389416,703
2026-08-09 00:00:00,64901.2,64928.6,64899.6,64925.7,64913.1,2.92661687,670
2026-08-09 01:00:00,64925.7,64953.2,64800.0,64814.2,64866.9,3.47637458,842
2026-08-09 02:00:00,64814.3,64814.3,64736.7,64768.5,64780.2,11.90113295,972
2026-08-09 03:00:00,64768.5,64768.5,64674.2,64730.9,64708.4,10.45968186,900
2026-08-09 04:00:00,64730.9,64767.9,64730.8,64732.9,64749.1,3.89702823,615
2026-08-09 05:00:00,64732.9,64743.9,64730.4,64743.9,64733.9,3.34165501,562
2026-08-09 06:00:00,64743.9,64811.2,64743.9,64811.2,64775.2,7.9008194,490
2026-08-09 07:00:00,64811.2,64811.2,64787.0,64787.1,64792.0,4.28533985,564
2026-08-09 08:00:00,64787.1,64879.1,64750.0,64763.0,64827.4,28.20302221,821
2026-08-09 09:00:00,64763.0,64823.5,64755.8,64823.4,64767.9,2.35343241,644
2026-08-09 10:00:00,64823.5,64926.5,64823.5,64921.3,64881.1,8.42598718,595
2026-08-09 11:00:00,64921.3,64955.1,64900.0,64900.0,64935.6,4.64762745,604
2026-08-09 12:00:00,64900.1,64902.3,64884.8,64899.9,64894.2,4.93625933,632
2026-08-09 13:00:00,64900.0,65196.0,64899.9,65175.1,65091.0,26.37725369,1259
2026-08-09 14:00:00,65175.1,65221.0,65111.1,65198.1,65165.4,34.53220488,1098
2026-08-09 15:00:00,65198.2,65217.2,65152.7,65177.1,65191.4,29.53734249,1474
2026-08-09 16:00:00,65177.1,65200.1,65130.6,65193.5,65183.2,24.98298679,1341
2026-08-09 17:00:00,65193.5,65193.5,65165.0,65165.1,65175.5,22.39261571,857
2026-08-09 18:00:00,65165.1,65165.1,65133.9,65139.3,65145.0,13.38884203,1046
2026-08-09 19:00:00,65139.3,65160.0,65129.9,65141.0,65151.2,8.44066195,878
2026-08-09 20:00:00,65141.0,65141.0,65025.1,65086.8,65072.8,9.08891881,1047
2026-08-09 21:00:00,65086.8,65200.8,65069.4,65151.5,65137.7,192.1019245,1205
2026-08-09 22:00:00,65151.6,65425.5,64935.7,65025.0,65230.0,93.28956904,2043
2026-08-09 23:00:00,65025.1,65040.6,64802.1,64860.0,64889.8,14.92220271,1407
2026-08-10 00:00:00,64860.0,65260.9,64775.8,64914.5,64899.6,46.43553639,2138
2026-08-10 01:00:00,64918.4,65328.8,64844.6,65141.0,65062.1,20.50871611,1543
2026-08-10 02:00:00,65141.1,65160.9,64861.5,65046.1,64993.2,13.19602424,1623
2026-08-10 03:00:00,65046.1,65109.1,64861.4,64917.4,65008.4,6.07266446,1242
2026-08-10 04:00:00,64917.4,65040.3,64879.7,64957.1,64999.8,9.85169259,1168
2026-08-10 05:00:00,64957.1,65102.2,64927.0,65087.0,65010.8,7.65570454,983
2026-08-10 06:00:00,65087.0,65267.4,65084.7,65245.9,65167.7,15.34915578,1120
2026-08-10 07:00:00,65245.9,65298.7,65153.3,65153.7,65214.9,14.48152686,1089
2026-08-10 08:00:00,65153.8,65275.7,65153.8,65199.9,65221.0,39.92542916,1087
2026-08-10 09:00:00,65200.0,65200.0,64911.6,64913.6,64983.7,19.75115763,1136
2026-08-10 10:00:00,64913.6,65019.6,64913.6,64972.6,64969.2,9.91394326,1018
2026-08-10 11:00:00,64972.7,65078.7,64926.4,65071.8,65006.1,21.60496684,881
2026-08-10 12:00:00,65072.0,65180.0,64806.4,64813.8,64926.0,44.76402218,1529
2026-08-10 13:00:00,64813.9,64913.9,64445.5,64510.4,64626.3,126.01906256,3368
2026-08-10 14:00:00,64510.5,64838.0,64493.5,64570.1,64650.4,91.06148015,2839
2026-08-10 15:00:00,64576.4,64657.6,64158.8,64231.7,64414.0,184.75709485,3736
2026-08-10 16:00:00,64231.7,64292.7,63759.2,63831.5,63960.5,188.8469095,4655
2026-08-10 17:00:00,63835.9,63947.6,63757.2,63879.7,63857.8,84.00022946,3080
2026-08-10 18:00:00,63879.7,63940.1,63750.0,63835.9,63850.7,74.83885061,2474
2026-08-10 19:00:00,63835.5,64029.2,63829.5,63975.7,63928.2,61.42689897,2695
2026-08-10 20:00:00,63975.7,64133.7,63960.0,64098.1,64028.7,62.93849547,2324
2026-08-10 21:00:00,64098.1,64098.1,63920.5,63932.1,64018.0,29.24386823,1746
2026-08-10 22:00:00,63932.1,63999.0,63880.0,63956.2,63947.9,11.57628409,1446
2026-08-10 23:00:00,63958.0,63962.5,63867.8,63922.1,63936.6,40.46607781,1170
2026-08-11 00:00:00,63922.1,63989.6,63837.2,63989.2,63911.8,11.72055582,1448
2026-08-11 01:00:00,63989.2,64008.0,63905.0,64008.0,63970.0,8.38163885,959
2026-08-11 02:00:00,64008.0,64027.4,63969.0,63986.2,64001.5,7.58791081,893
2026-08-11 03:00:00,63986.3,64098.1,63986.2,64071.3,64061.6,17.10289166,836
2026-08-11 04:00:00,64071.3,64071.3,63967.3,63972.1,64037.1,12.99105076,901
2026-08-11 05:00:00,63962.2,63981.9,63905.3,63950.8,63951.6,7.18802388,708
2026-08-11 06:00:00,63950.8,63976.1,63797.5,63903.3,63878.7,35.36124065,1153
2026-08-11 07:00:00,63903.3,64024.4,63841.0,64003.4,63964.8,15.42992153,981
2026-08-11 08:00:00,64003.4,64088.0,63992.6,64072.9,64047.0,71.87753235,1029
2026-08-11 09:00:00,64072.9,64248.4,64064.9,64243.0,64158.8,20.25413864,1023
2026-08-11 10:00:00,64243.0,64243.0,64150.1,64167.7,64193.8,17.4150151,924
2026-08-11 11:00:00,64167.7,64339.8,64167.7,64339.5,64294.2,18.56426949,989
2026-08-11 12:00:00,64339.4,64437.6,64237.1,64269.3,64315.2,18.24701308,1461
2026-08-11 13:00:00,64269.3,64314.9,63987.1,64144.7,64122.9,33.17298034,2134
2026-08-11 14:00:00,64144.7,64198.6,63655.0,63708.5,63852.5,54.36321785,2645
2026-08-11 15:00:00,63708.6,63811.3,63405.9,63558.1,63573.7,167.50867523,3639
2026-08-11 16:00:00,63558.1,63598.8,63425.0,63447.0,63503.7,43.96941658,2135
2026-08-11 17:00:00,63447.1,63574.6,63405.0,63544.4,63469.3,61.53332771,2174
2026-08-11 18:00:00,63544.5,63556.3,63191.8,63304.1,63303.5,131.45302691,3043
2026-08-11 19:00:00,63304.1,63478.4,63137.2,63478.4,63298.3,80.40740531,2387
2026-08-11 20:00:00,63477.4,63689.1,63477.3,63682.9,63600.6,71.5600323,3107
2026-08-11 21:00:00,63682.9,63700.7,63570.0,63623.7,63636.4,32.56512614,1613
2026-08-11 22:00:00,63622.1,63708.6,63580.3,63620.5,63651.9,18.12890487,1476
2026-08-11 23:00:00,63620.5,63620.5,63483.5,63541.1,63539.4,35.27972219,1288
2026-08-12 00:00:00,63541.1,63684.1,63479.1,63684.1,63635.3,27.13141775,1588
2026-08-12 01:00:00,63684.1,63796.3,63639.0,63762.0,63717.0,26.71857913,1401
2026-08-12 02:00:00,63764.1,63826.7,63676.6,63681.9,63736.2,22.0153077,1596
2026-08-12 03:00:00,63689.0,63786.0,63644.6,63774.7,63698.2,38.77773519,1479
2026-08-12 04:00:00,63774.7,63825.4,63677.0,63712.6,63741.5,15.19450047,1531
2026-08-12 05:00:00,63712.6,63805.0,63671.2,63790.4,63770.0,4.21947395,921
2026-08-12 06:00:00,63790.4,63790.4,63564.7,63653.4,63637.5,13.59847528,1516
2026-08-12 07:00:00,63653.5,63763.3,63588.3,63763.2,63688.3,11.10916223,1483
2026-08-12 08:00:00,63763.3,63797.0,63708.1,63727.7,63751.7,6.68889502,1067
2026-08-12 09:00:00,63727.8,64034.0,63708.6,64033.9,63962.5,45.41707375,1396
2026-08-12 10:00:00,64034.0,64141.5,64000.2,64083.4,64068.4,18.18182279,1613
2026-08-12 11:00:00,64083.5,64180.0,64054.7,64164.9,64121.4,25.28931294,1497
2026-08-12 12:00:00,64165.0,64409.2,63913.1,64068.7,64161.1,126.44447491,3437
2026-08-12 13:00:00,64067.5,64102.3,63781.0,63781.0,63950.7,66.31552304,3858
2026-08-12 14:00:00,63781.0,63860.2,63307.1,63307.1,63566.9,139.16729856,4461
2026-08-12 15:00:00,63307.2,63485.8,63269.1,63376.2,63415.3,74.73269366,3179
2026-08-12 16:00:00,63373.1,63500.1,63307.0,63421.3,63444.7,57.2189414,2169
2026-08-12 17:00:00,63421.3,63476.7,63340.1,63409.3,63403.2,34.94750269,1534
2026-08-12 18:00:00,63409.3,63456.6,63306.1,63313.7,63358.8,51.45447134,1839
2026-08-12 19:00:00,63312.5,63376.0,63247.4,63352.6,63299.0,39.30083681,2563
2026-08-12 20:00:00,63352.0,63534.9,63351.9,63532.3,63421.5,27.55321752,1919
2026-08-12 21:00:00,63532.3,63574.7,63380.0,63390.8,63477.9,36.46625911,1759
2026-08-12 22:00:00,63390.8,63473.2,63300.0,63365.0,63388.1,19.68718257,1524
2026-08-12 23:00:00,63365.1,63412.0,63319.0,63412.0,63364.0,19.5417731,1028
2026-08-13 00:00:00,63412.5,63628.0,63402.2,63506.6,63533.8,50.25203475,1617
2026-08-13 01:00:00,63492.7,63559.9,63331.4,63438.9,63437.1,38.92647187,1155
